,x,y,v,Subtypes,colors,scatter_x,scatter_y,avg_imp,fold_00_imp,fold_01_imp,fold_02_imp,fold_03_imp,fold_04_imp,fold_05_imp,fold_06_imp,fold_07_imp,fold_08_imp,fold_09_imp
175,21,7,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum,cluster_07,#9b00ff,5.5477743,-2.0617616,-0.1425642281591183,-0.1158243032386922,-0.15774478483983365,-0.11078826922561397,-0.1487493365248485,-0.1531863329070343,-0.2176693456114532,-0.06951635187464181,-0.22706185208759425,-0.10998418768418883,-0.11511751759728224
176,0,8,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified,cluster_06,#0010ff,-3.4955156,-2.5405278,-0.13674913497931734,-0.11120895714452793,-0.15352725446530038,-0.10992884120480528,-0.1403026942476527,-0.14706782011490063,-0.207051499868391,-0.06846885750574604,-0.21152019669812092,-0.10591090107329884,-0.11250432747042953
177,1,8,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_asparagiforme,cluster_07,#9b00ff,-3.208607,-2.4829295,-0.11713189337231975,-0.0927324163214843,-0.1356464707992352,-0.10258169419697093,-0.1189962399128694,-0.12647511262858557,-0.1836260117692058,-0.06478282022022411,-0.15475989411773336,-0.0929289500429799,-0.09878932371390899
178,2,8,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_unclassified,cluster_07,#9b00ff,-3.0185242,-2.4640887,-0.08028508330233888,-0.04776742742428769,-0.0979101831493849,-0.0981385183043247,-0.08173430117579505,-0.07483030165248028,-0.11104423633245036,-0.06149078350595648,-0.04634785478157556,-0.08814872700690399,-0.09543849969022977
179,3,8,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_KLE_1745,cluster_07,#9b00ff,-2.6780157,-2.299897,0.030147575161086116,-0.02898855950629526,-0.07330465496904219,-0.07655627239444601,-0.039649936116632443,0.07867188341643168,0.04152027578651729,-0.05712998306522371,0.5202887553635854,0.012112302672846824,-0.07548805957688041
180,4,8,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus,cluster_06,#0010ff,-2.098234,-2.1304874,-0.08447668996514836,-0.07847910641022779,-0.10188385689852245,-0.09560754580520238,-0.0748115844171171,-0.08858816808783714,-0.07733952319596556,-0.05926823248781218,-0.10429946863933001,-0.07804646659215345,-0.0864429471173155
181,5,8,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_aureus,cluster_05,#00b5ff,-1.7163252,-2.1276026,-0.01196414381768137,-0.05225591381323522,0.05484201213079984,-0.09046771998043729,-0.084722580310956,-0.09654274817456028,0.4426316898459279,-0.06296548324583137,-0.05304299889561584,-0.07914074732035059,-0.09797694841255482
182,6,8,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_1_1_30,cluster_05,#00b5ff,-1.2792594,-2.055491,-0.1372905877158387,-0.10394979753402636,-0.15630696339866404,-0.11064419901658926,-0.14902651232993522,-0.1394721219715644,-0.2001482985312281,-0.06855404044717495,-0.22122388970303158,-0.10901165348512663,-0.11456840074104656
183,7,8,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Alicyclobacillus|s__Alicyclobacillus_unclassified,cluster_02,#b3ff00,-0.82292503,-2.016727,-0.14261983767220185,-0.11585350074305716,-0.15774407670403265,-0.11106615819262843,-0.1488063909869981,-0.15313059297538972,-0.21774313456610261,-0.06954153407369702,-0.2270572971307635,-0.1100408177740668,-0.11521487357528247
184,8,8,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_sp_D6,cluster_06,#0010ff,-0.3153426,-2.1493313,-0.11928083963595293,-0.098857270399707,-0.14889066530310854,-0.1097691623492629,-0.13899592616386544,-0.13047563527476158,-0.1350411237577698,-0.06404137148271344,-0.14936179983231207,-0.10940483327721189,-0.10797060851881655
185,9,8,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,cluster_01,#ffa500,-0.031300254,-1.7890465,0.3014086509448096,0.10414950107809609,0.3698274867660486,-0.07935315682112738,0.09344548632107498,0.7141194632937035,0.41666995098904774,-0.06282131448175249,1.241944587785744,0.09883557724471384,0.11726892727254744
186,10,8,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia|s__Alloscardovia_omnicolens,cluster_05,#00b5ff,0.20384984,-1.9419068,-0.1375690118210993,-0.11501143643668556,-0.15285610204813696,-0.10955470972315014,-0.14596217341079323,-0.15095700663065256,-0.20622688782196408,-0.06890619439996673,-0.20700421523199947,-0.1072340037383092,-0.111977388769335
187,11,8,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacteriaceae_unclassified,cluster_02,#b3ff00,0.47796962,-1.920857,-0.1419606753654164,-0.11572024272439156,-0.15634545017560117,-0.11090198103205068,-0.14736778286460275,-0.15282434635477016,-0.21671656529224506,-0.06953463521843416,-0.22541064650047235,-0.10977083065347777,-0.11501427283811838
188,12,8,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_valericigenes,cluster_02,#b3ff00,0.6257653,-1.7885122,-0.14232078058519335,-0.11540739981254337,-0.15738709104540677,-0.1110099670308365,-0.14783596787372433,-0.15321271578540693,-0.21738626111972126,-0.06953219650052708,-0.22634215453769918,-0.10993304864764472,-0.11516100349842334
189,13,8,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_unclassified,cluster_05,#00b5ff,1.1265897,-1.787953,-0.09281588363301699,-0.07972523229407597,-0.1005699925010308,-0.08756697045111178,-0.07813089064861717,-0.1317597529679774,-0.1437425781163694,-0.061547693611028874,-0.09917413211071814,-0.08022764131616045,-0.06571395231307994
190,14,8,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii,cluster_05,#00b5ff,1.2794952,-1.873711,-0.12903472960911996,-0.10871411140248463,-0.14766107078020815,-0.1038204902156019,-0.13203968247521208,-0.14383490277705888,-0.19326452854425352,-0.06764157679638268,-0.1867377246824078,-0.0973248566867551,-0.10930835173083495
191,15,8,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_pylori,cluster_03,#08ff00,1.8537536,-1.6229315,-0.14093064492341614,-0.11533222100501296,-0.15673379129198875,-0.11103550846054104,-0.1481581319076162,-0.1506332767203018,-0.21247366478031696,-0.06925267309594532,-0.22382306351105688,-0.10803161737690994,-0.11383250108447131
192,16,8,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cancerogenus,cluster_06,#0010ff,2.1806295,-1.5381275,-0.14200935839953266,-0.11542590898688054,-0.1564762906352171,-0.11103550846054104,-0.14860796800616635,-0.15278089583127621,-0.2160644395435033,-0.0695024047781683,-0.22617360331571917,-0.10907690477478661,-0.11494965966306812
193,17,8,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_citreum,cluster_02,#b3ff00,2.962038,-1.3955213,-0.14150073642949473,-0.1155134469844104,-0.1562657136563356,-0.11103550846054104,-0.14779564647547314,-0.15096202287044397,-0.21568985461041043,-0.0692929512838351,-0.22465660306025437,-0.1088749717147722,-0.11492064517847089
194,18,8,k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae,cluster_01,#ffa500,3.4339275,-1.563415,-0.1413574181063156,-0.1153829865260932,-0.15628249931155652,-0.11081179325390611,-0.14832845804603714,-0.15213654773449664,-0.21406614093729603,-0.06934340781944358,-0.22368024146856144,-0.10920899725897776,-0.1143331087067875
195,19,8,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae,cluster_07,#9b00ff,5.3009744,-1.9519624,-0.14175840463802297,-0.11552931873870126,-0.1573243519369231,-0.11051095619882467,-0.1472025770957768,-0.15291144673591311,-0.21632722633806037,-0.06940944743106546,-0.22431600950227748,-0.10902829658391329,-0.1150244158187744
196,20,8,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified,cluster_07,#9b00ff,5.488377,-2.0475311,-0.14238304853298697,-0.11570929276429823,-0.15753842440556717,-0.11069164363387335,-0.14840793714514067,-0.15312459255809321,-0.21747037792610882,-0.06949870402179582,-0.2264777901385356,-0.10984667830129159,-0.1150650444351652
197,21,8,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Thermus|s__Thermus_scotoductus,cluster_07,#9b00ff,5.5959587,-2.0597775,-0.14254031733400593,-0.11576355121523069,-0.15772640162811266,-0.1107935024985143,-0.14867162898636418,-0.15319137216023238,-0.21761202322468554,-0.06950494520894736,-0.22706185208759425,-0.1099423212928549,-0.11513557503752318
198,0,9,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_citroniae,cluster_07,#9b00ff,-3.3020902,-2.4345853,-0.12356339500461846,-0.09961154844302264,-0.13545313464853403,-0.10292246552808265,-0.12517582243284825,-0.13549196743047262,-0.18836321651231624,-0.06597905510374918,-0.17848329587905443,-0.0992612157696666,-0.10489222829843786
199,1,9,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae,cluster_07,#9b00ff,-3.1865284,-2.394339,-0.1046228864102809,-0.08399690886480624,-0.11191967791565155,-0.09721554213582137,-0.09663226638011398,-0.11679213953169544,-0.1503564699722171,-0.06235779722477873,-0.13319386170597924,-0.09691638982372656,-0.09684781054801887
200,2,9,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_lenta,cluster_07,#9b00ff,-2.7983692,-2.1701562,-0.12524005926333837,-0.09969670252835094,-0.1390669326161643,-0.10508375673369878,-0.12894819188259343,-0.130869385054863,-0.18887512278186144,-0.0656271152836159,-0.18956317700040368,-0.09771626532540147,-0.10695394342643064
201,3,9,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16,cluster_06,#0010ff,-2.1802425,-2.0794752,0.024387869527034846,-0.04951394946277987,0.060425500126930334,-0.07392239660322397,0.1324122066324114,-0.011486918399724893,0.20229920560983305,-0.04626125477922801,-0.007789375780399208,0.09753495595946063,-0.05981927803293094
202,4,9,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia|s__Yersinia_pestis,cluster_05,#00b5ff,-1.8822671,-2.0634658,-0.1426703256734136,-0.11586865095693696,-0.15776696014174732,-0.11103550846054104,-0.14902341206444103,-0.15321271578540693,-0.2179061481415562,-0.06954153407369702,-0.227066407039538,-0.11005599627758245,-0.11522592379268924
203,5,9,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Allobaculum|s__Allobaculum_stercoricanis,cluster_08,#ff00bd,-1.353138,-1.7713001,-0.1426681090562054,-0.11586696760726406,-0.15776696014174732,-0.11103653010883846,-0.1490141112480011,-0.1532100666773458,-0.21790614814365708,-0.06954108943090699,-0.22705729713402145,-0.11005599627758245,-0.11522592379268924
204,6,9,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii,cluster_05,#00b5ff,-1.0468429,-1.8183753,-0.12403252950497765,-0.1042260779394721,-0.13937611323231816,-0.10906311467544162,-0.13382103436879333,-0.12693572940124986,-0.13228660914132503,-0.06821370488068287,-0.20515931596429285,-0.1061355482919142,-0.11510804715428644
205,7,9,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum,cluster_07,#9b00ff,-0.6628586,-1.851478,2.201051376348155,1.3662356487520133,2.946021177577287,0.020813494212966813,2.7188621450949837,2.5554038953375557,3.9097473323147947,0.16875722831307452,0.6284683446126761,0.5464016858182329,7.14980281144796
206,8,9,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salanitronis,cluster_05,#00b5ff,-0.3814995,-1.4632599,0.07408745434570826,-0.043981901719705695,-0.055644234672065244,-0.07102898594351316,-0.03315165194317687,-0.09287799662491251,0.24272406880703393,-0.060758967280064205,0.9446178145101396,-0.09863794918017883,0.009614347503525588
207,9,9,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae,cluster_06,#0010ff,-0.02422742,-1.7222558,-0.12370423919118878,-0.11314667533861109,-0.13614838683662295,-0.10855529022429171,-0.12973688546201076,-0.13000892693614166,-0.1607877438453315,-0.06344922211485116,-0.20689919195340165,-0.08148784950947138,-0.10682221969115417
208,10,9,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_unclassified,cluster_02,#b3ff00,0.29004422,-1.4097136,-0.08056864812585296,-0.10322994631216412,-0.15318440738326608,-0.10109983528790031,-0.042866849028364774,-0.13407627592557828,0.11523851853502819,-0.06554393016445165,-0.1496850912911183,-0.07693823861482962,-0.09430042578588464
209,11,9,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_crispatus,cluster_02,#b3ff00,0.6464528,-1.7459688,-0.14207903938287084,-0.11557742479787089,-0.15697518054885462,-0.11075557023619881,-0.14736469563642055,-0.15321271578540693,-0.21660641679009157,-0.06946950076099256,-0.22639681558679312,-0.1093000772452173,-0.11513199644086194
210,12,9,k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Archaeoglobaceae_unclassified,cluster_02,#b3ff00,0.9680328,-1.6547137,-0.14176940614492112,-0.11568011351231326,-0.15652205994789575,-0.11071571668458971,-0.14902651232993522,-0.1525875012776271,-0.21473822782837645,-0.06951263205805878,-0.22508491209289236,-0.10910879961936751,-0.11471758609815491
211,13,9,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_unclassified,cluster_02,#b3ff00,0.9807687,-1.4359329,-0.13963720359943213,-0.11464409013671792,-0.15605426220155816,-0.11013880416168459,-0.14311277416718493,-0.14922661028391623,-0.20621398230390003,-0.06927502691245857,-0.22653802044744514,-0.10908679852082695,-0.11208166685862855
212,14,9,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia|s__Parascardovia_denticolens,cluster_05,#00b5ff,1.6441828,-1.4932673,-0.1368355370762765,-0.11370268599856458,-0.15432496059537404,-0.10937043099454472,-0.14545615471617063,-0.15321271578540693,-0.1954519089586332,-0.06932897846393639,-0.2118983451871353,-0.10609270947348169,-0.10951648058951761
213,15,9,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica,cluster_06,#0010ff,2.0795772,-1.4948093,-0.1406536441285109,-0.11476894477574556,-0.15492825300715724,-0.11101200938995852,-0.14734334145455386,-0.1511229902934511,-0.21233009925955323,-0.06932757850908017,-0.22391631153171365,-0.10766162774127466,-0.11412528532262073
214,16,9,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei,cluster_06,#0010ff,2.1036325,-1.5270144,-0.14168459258421154,-0.11515823695628258,-0.15599571111605973,-0.11103550846054104,-0.14775845733522303,-0.1520602941558338,-0.2160247845179363,-0.06945393724072056,-0.22600050627921697,-0.10854558329867056,-0.11481290648163069
215,17,9,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis,cluster_08,#ff00bd,3.0349946,-1.3639218,-0.1424821751041667,-0.11556893872731408,-0.15767354768778477,-0.1109815362239957,-0.14889948555045737,-0.15311765103227265,-0.2174757765464091,-0.06952421912775736,-0.22639393507004513,-0.1100492308144525,-0.1151374302611782
216,18,9,k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Naumovozyma|s__Naumovozyma_unclassified,cluster_02,#b3ff00,3.358055,-1.5203466,-0.14191485015116223,-0.11573229553418715,-0.15697799442332017,-0.11101630209104542,-0.14843710367063262,-0.15259526754337757,-0.2158080448075146,-0.06939540113884611,-0.22475212329338912,-0.10951747593820006,-0.11491649307110953
217,19,9,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_sp_1_3_56FAA,cluster_02,#b3ff00,4.622888,-1.5896318,-0.1426657645917738,-0.11590144040370412,-0.15777849874738414,-0.11104642059603131,-0.14909106002598885,-0.15329088107410566,-0.2177882514470012,-0.0695444951156555,-0.22706962013837087,-0.11005173894305328,-0.11509523942644305
218,20,9,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_ICM7,cluster_07,#9b00ff,5.4338584,-1.9967666,-0.14258516166247154,-0.11581052726638627,-0.15774480936055943,-0.11082133540709246,-0.14877966233107712,-0.15319435109658155,-0.21778626000905935,-0.06952132988183866,-0.22706185208759425,-0.10998430351155092,-0.11514718567297548
219,21,9,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus|s__Proteus_penneri,cluster_07,#9b00ff,5.5070276,-2.0420423,-0.14246406276119306,-0.11573107678005505,-0.15765118930703273,-0.11070242677054547,-0.14880741863671473,-0.15306688223982967,-0.21760535534558648,-0.06951493417355957,-0.22654991564567076,-0.10993697319426037,-0.11507445551867589
220,0,10,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii,cluster_07,#9b00ff,-3.1289022,-2.2892973,-0.1003284333419822,-0.05510267628757685,-0.12340505627830406,-0.09642042747004681,-0.11741245536634318,-0.0989204612640505,-0.18208027894426937,-0.06113540498451808,-0.09197226762276962,-0.08687591473372208,-0.08995939046822139
221,1,10,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis,cluster_06,#0010ff,-2.9594238,-2.243328,-0.03216636799563457,-0.03781974619006885,-0.06253484455343777,-0.06737464524810441,-0.025350234323318746,-0.04038023194261652,-0.011425701137356532,-0.0545093045279263,0.10051636741505134,-0.056092409887496926,-0.06669292956107101
222,2,10,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_unclassified,cluster_06,#0010ff,-2.478773,-2.0307302,0.3489125325087715,0.4264600011694699,0.3332030845894149,0.04063029185638231,0.34841144716375455,0.33813785533584895,0.41912752061206476,0.04704969067144471,1.016879437066077,0.2594030131049221,0.2598229835183353
223,3,10,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA,cluster_06,#0010ff,-2.13323,-1.6725116,0.19885915990049946,0.15279637498587662,0.14137309545300078,-0.011616518698340923,0.21888543660627502,0.2215913533793307,0.5501512979234481,-0.04332235260133768,0.5890031856935587,0.10238728808123082,0.06734243818195218
